time_period,geographic_level,region_code,region_name,new_la_code,la_name,characteristic_group,perm_excl,perm_excl_rate,suspension,susp_rate,one_plus_susp,one_plus_susp_rate,SEN provision - SEN with an EHC plan,SEN provision - SEN without an EHC plan/SEN support,SEN provision - No SEN,new_la_code.1,num_schools,headcount,TTperm_excl.1,TTperm_excl_rate.1,TTsuspension.1,TTsusp_rate.1,TTone_plus_susp.1,TTone_plus_susp_rate.1
202223,Local authority,E12000008,South East,E06000041,Wokingham,SEN provision,10,0.039214148,520,2.03913572,249,0.976432297,,,25501,E06000041,68,29649,16,0.05396,1155,3.89558,481,1.62231
202223,Local authority,E12000008,South East,E06000042,Milton Keynes,SEN provision,0,0,626,33.29787234,189,10.05319149,1880,,,E06000042,110,51021,0,0,6028,11.81474,1860,3.64556
202223,Local authority,E12000008,South East,E06000042,Milton Keynes,SEN provision,0,0,1699,30.85724664,454,8.245550309,,5506,,E06000042,110,51021,0,0,6028,11.81474,1860,3.64556
202223,Local authority,E12000008,South East,E06000042,Milton Keynes,SEN provision,0,0,3703,8.486306864,1217,2.789045491,,,43635,E06000042,110,51021,0,0,6028,11.81474,1860,3.64556
202223,Local authority,E12000008,South East,E06000043,Brighton and Hove,SEN provision,0,0,707,2.838445479,395,1.585835876,,,24908,E06000043,66,31178,2,0.00641,1605,5.14786,805,2.58195
202223,Local authority,E12000008,South East,E06000043,Brighton and Hove,SEN provision,1,0.020751193,620,12.86573978,287,5.955592447,,4819,,E06000043,66,31178,2,0.00641,1605,5.14786,805,2.58195
202223,Local authority,E12000008,South East,E06000043,Brighton and Hove,SEN provision,1,0.068917988,278,19.15920055,123,8.476912474,1451,,,E06000043,66,31178,2,0.00641,1605,5.14786,805,2.58195
202223,Local authority,E12000008,South East,E06000044,Portsmouth,SEN provision,1,0.073583517,332,24.42972774,103,7.579102281,1359,,,E06000044,61,27642,12,0.04341,3650,13.20454,1219,4.40996
202223,Local authority,E12000008,South East,E06000044,Portsmouth,SEN provision,4,0.017915528,1955,8.756214449,710,3.18000627,,,22327,E06000044,61,27642,12,0.04341,3650,13.20454,1219,4.40996
202223,Local authority,E12000008,South East,E06000044,Portsmouth,SEN provision,7,0.176946411,1363,34.45399393,406,10.26289181,,3956,,E06000044,61,27642,12,0.04341,3650,13.20454,1219,4.40996
202223,Local authority,E12000008,South East,E06000045,Southampton,SEN provision,3,0.172612198,420,24.16570771,156,8.975834292,1738,,,E06000045,73,33788,41,0.12134,3623,10.72274,1359,4.02214
202223,Local authority,E12000008,South East,E06000045,Southampton,SEN provision,18,0.066820105,1919,7.123765684,752,2.791595516,,,26938,E06000045,73,33788,41,0.12134,3623,10.72274,1359,4.02214
202223,Local authority,E12000008,South East,E06000045,Southampton,SEN provision,20,0.391236307,1284,25.11737089,451,8.822378717,,5112,,E06000045,73,33788,41,0.12134,3623,10.72274,1359,4.02214
202223,Local authority,E12000008,South East,E06000046,Isle of Wight,SEN provision,3,0.286259542,272,25.95419847,89,8.492366412,1048,,,E06000046,48,16792,13,0.07742,1490,8.87327,606,3.60886
202223,Local authority,E12000008,South East,E06000046,Isle of Wight,SEN provision,4,0.156555773,487,19.06066536,206,8.062622309,,2555,,E06000046,48,16792,13,0.07742,1490,8.87327,606,3.60886
202223,Local authority,E12000008,South East,E06000046,Isle of Wight,SEN provision,6,0.045492456,731,5.542497536,311,2.358025627,,,13189,E06000046,48,16792,13,0.07742,1490,8.87327,606,3.60886
202223,Local authority,E12000008,South East,E10000002,Buckinghamshire,SEN provision,4,0.098522167,837,20.61576355,327,8.054187192,4060,,,,,,,,,,,
202223,Local authority,E12000008,South East,E10000002,Buckinghamshire,SEN provision,12,0.124545926,1570,16.29475869,611,6.341463415,,9635,,,,,,,,,,
202223,Local authority,E12000008,South East,E10000002,Buckinghamshire,SEN provision,17,0.022496592,2542,3.363902232,1384,1.831487289,,,75567,,,,,,,,,
202223,Local authority,E12000008,South East,E10000011,East Sussex,SEN provision,3,0.112401649,761,28.51255152,265,9.928812289,2669,,,E10000011,192,68302,81,0.11859,9960,14.5823,3240,4.74364
202223,Local authority,E12000008,South East,E10000011,East Sussex,SEN provision,31,0.054939212,5664,10.03792578,1945,3.446992521,,,56426,E10000011,192,68302,81,0.11859,9960,14.5823,3240,4.74364
202223,Local authority,E12000008,South East,E10000011,East Sussex,SEN provision,47,0.510481156,3535,38.39469969,1030,11.18714022,,9207,,E10000011,192,68302,81,0.11859,9960,14.5823,3240,4.74364
202223,Local authority,E12000008,South East,E10000014,Hampshire,SEN provision,26,0.280535175,2983,32.1860164,1073,11.57747087,9268,,,E10000014,521,183797,124,0.06747,16768,9.12311,6589,3.58493
202223,Local authority,E12000008,South East,E10000014,Hampshire,SEN provision,49,0.032162361,8306,5.451848351,3630,2.382640202,,,152352,E10000014,521,183797,124,0.06747,16768,9.12311,6589,3.58493
202223,Local authority,E12000008,South East,E10000014,Hampshire,SEN provision,49,0.220949633,5479,24.70577625,1886,8.504306263,,22177,,E10000014,521,183797,124,0.06747,16768,9.12311,6589,3.58493
202223,Local authority,E12000008,South East,E10000016,Kent,SEN provision,8,0.065343462,2402,19.61937434,922,7.530833946,12243,,,E10000016,589,250291,42,0.01678,16993,6.7893,7854,3.13795
202223,Local authority,E12000008,South East,E10000016,Kent,SEN provision,16,0.057240985,5546,19.84115627,2224,7.956496852,,27952,,E10000016,589,250291,42,0.01678,16993,6.7893,7854,3.13795
202223,Local authority,E12000008,South East,E10000016,Kent,SEN provision,18,0.008567512,9045,4.305174777,4708,2.240880359,,,210096,E10000016,589,250291,42,0.01678,16993,6.7893,7854,3.13795
202223,Local authority,E12000008,South East,E10000025,Oxfordshire,SEN provision,1,0.025380711,1135,28.8071066,409,10.38071066,3940,,,E10000025,297,100196,23,0.02296,9158,9.14009,3374,3.3674
202223,Local authority,E12000008,South East,E10000025,Oxfordshire,SEN provision,6,0.007376717,3828,4.706345206,1634,2.008925827,,,81337,E10000025,297,100196,23,0.02296,9158,9.14009,3374,3.3674
202223,Local authority,E12000008,South East,E10000025,Oxfordshire,SEN provision,16,0.107245794,4195,28.1185066,1331,8.921509485,,14919,,E10000025,297,100196,23,0.02296,9158,9.14009,3374,3.3674
202223,Local authority,E12000008,South East,E10000030,Surrey,SEN provision,16,0.192330809,1870,22.4786633,748,8.99146532,8319,,,E10000030,387,163112,142,0.08706,12115,7.42741,5031,3.08438
202223,Local authority,E12000008,South East,E10000030,Surrey,SEN provision,48,0.035723589,5353,3.983924385,2571,1.913444721,,,134365,E10000030,387,163112,142,0.08706,12115,7.42741,5031,3.08438
202223,Local authority,E12000008,South East,E10000030,Surrey,SEN provision,78,0.381828862,4892,23.94752301,1712,8.380654004,,20428,,E10000030,387,163112,142,0.08706,12115,7.42741,5031,3.08438
202223,Local authority,E12000008,South East,E10000032,West Sussex,SEN provision,3,0.062201949,799,16.56645242,310,6.427534729,4823,,,E10000032,283,118083,88,0.07452,8382,7.0984,3665,3.10375
202223,Local authority,E12000008,South East,E10000032,West Sussex,SEN provision,33,0.034329228,4089,4.253703395,2022,2.103445406,,,96128,E10000032,283,118083,88,0.07452,8382,7.0984,3665,3.10375
202223,Local authority,E12000008,South East,E10000032,West Sussex,SEN provision,52,0.303525566,3494,20.39458324,1333,7.780761149,,17132,,E10000032,283,118083,88,0.07452,8382,7.0984,3665,3.10375
202223,Local authority,E12000009,South West,E06000022,Bath and North East Somerset,SEN provision,2,0.141643059,502,35.55240793,188,13.31444759,1412,,,E06000022,82,27503,39,0.1418,2551,9.27535,1066,3.87594
202223,Local authority,E12000009,South West,E06000022,Bath and North East Somerset,SEN provision,13,0.379008746,842,24.54810496,310,9.037900875,,3430,,E06000022,82,27503,39,0.1418,2551,9.27535,1066,3.87594
202223,Local authority,E12000009,South West,E06000022,Bath and North East Somerset,SEN provision,24,0.10590883,1207,5.326331583,568,2.50650898,,,22661,E06000022,82,27503,39,0.1418,2551,9.27535,1066,3.87594
202223,Local authority,E12000009,South West,E06000023,"Bristol, City of",SEN provision,6,0.220426157,895,32.88023512,300,11.02130786,2722,,,E06000023,138,62249,36,0.05783,9004,14.46449,2780,4.46594
202223,Local authority,E12000009,South West,E06000023,"Bristol, City of",SEN provision,8,0.01600096,4792,9.584575075,1559,3.118187091,,,49997,E06000023,138,62249,36,0.05783,9004,14.46449,2780,4.46594
202223,Local authority,E12000009,South West,E06000023,"Bristol, City of",SEN provision,22,0.230849948,3317,34.80587618,921,9.664218258,,9530,,E06000023,138,62249,36,0.05783,9004,14.46449,2780,4.46594
202223,Local authority,E12000009,South West,E06000024,North Somerset,SEN provision,1,0.091157703,230,20.96627165,98,8.933454877,1097,,,E06000024,79,31480,35,0.11118,2718,8.63405,1065,3.3831
202223,Local authority,E12000009,South West,E06000024,North Somerset,SEN provision,17,0.063105535,1360,5.048442778,607,2.253238799,,,26939,E06000024,79,31480,35,0.11118,2718,8.63405,1065,3.3831
202223,Local authority,E12000009,South West,E06000024,North Somerset,SEN provision,17,0.493612079,1128,32.75261324,360,10.45296167,,3444,,E06000024,79,31480,35,0.11118,2718,8.63405,1065,3.3831
202223,Local authority,E12000009,South West,E06000025,South Gloucestershire,SEN provision,4,0.235988201,510,30.08849558,171,10.08849558,1695,,,E06000025,114,41019,32,0.07801,4779,11.6507,1567,3.82018
202223,Local authority,E12000009,South West,E06000025,South Gloucestershire,SEN provision,13,0.252280225,1989,38.59887444,545,10.57636328,,5153,,E06000025,114,41019,32,0.07801,4779,11.6507,1567,3.82018
202223,Local authority,E12000009,South West,E06000025,South Gloucestershire,SEN provision,15,0.043896872,2280,6.672324486,851,2.49041585,,,34171,E06000025,114,41019,32,0.07801,4779,11.6507,1567,3.82018
202223,Local authority,E12000009,South West,E06000026,Plymouth,SEN provision,1,0.062189055,494,30.72139303,170,10.5721393,1608,,,E06000026,96,39014,52,0.13329,5163,13.23371,1692,4.3369
202223,Local authority,E12000009,South West,E06000026,Plymouth,SEN provision,22,0.402046784,1783,32.58406433,539,9.850146199,,5472,,E06000026,96,39014,52,0.13329,5163,13.23371,1692,4.3369
202223,Local authority,E12000009,South West,E06000026,Plymouth,SEN provision,29,0.0908123,2886,9.037389616,983,3.078223837,,,31934,E06000026,96,39014,52,0.13329,5163,13.23371,1692,4.3369
202223,Local authority,E12000009,South West,E06000027,Torbay,SEN provision,5,0.409836066,508,41.63934426,165,13.52459016,1220,,,E06000027,42,20271,50,0.24666,3051,15.05106,932,4.5977
202223,Local authority,E12000009,South West,E06000027,Torbay,SEN provision,21,0.838993208,1090,43.54774271,306,12.2253296,,2503,,E06000027,42,20271,50,0.24666,3051,15.05106,932,4.5977
202223,Local authority,E12000009,South West,E06000027,Torbay,SEN provision,24,0.145032632,1453,8.780517283,461,2.785835146,,,16548,E06000027,42,20271,50,0.24666,3051,15.05106,932,4.5977
202223,Local authority,E12000009,South West,E06000030,Swindon,SEN provision,2,0.110011001,253,13.91639164,102,5.610561056,1818,,,E06000030,88,37001,52,0.14054,3636,9.82676,1372,3.70801
202223,Local authority,E12000009,South West,E06000030,Swindon,SEN provision,24,0.078994141,2026,6.668422092,815,2.682509381,,,30382,E06000030,88,37001,52,0.14054,3636,9.82676,1372,3.70801
202223,Local authority,E12000009,South West,E06000030,Swindon,SEN provision,26,0.541553843,1357,28.2649448,455,9.477192252,,4801,,E06000030,88,37001,52,0.14054,3636,9.82676,1372,3.70801
202223,Local authority,E12000009,South West,E06000052,Cornwall,SEN provision,9,0.390455531,604,26.20390456,238,10.32537961,2305,,,E06000052,271,74305,163,0.21937,7539,10.14602,2943,3.9607
202223,Local authority,E12000009,South West,E06000052,Cornwall,SEN provision,75,0.121723606,4090,6.637993995,1704,2.765560334,,,61615,E06000052,271,74305,163,0.21937,7539,10.14602,2943,3.9607
202223,Local authority,E12000009,South West,E06000052,Cornwall,SEN provision,79,0.760712566,2845,27.39528166,1001,9.638902263,,10385,,E06000052,271,74305,163,0.21937,7539,10.14602,2943,3.9607
202223,Local authority,E12000009,South West,E06000053,Isles of Scilly,SEN provision,0,0,0,0,0,0,,14,240,E06000053,1,263,0,0,1,0.38023,1,0.38023
202223,Local authority,E12000009,South West,E06000053,Isles of Scilly,SEN provision,0,0,1,11.11111111,1,11.11111111,9,,,E06000053,1,263,0,0,1,0.38023,1,0.38023
202223,Local authority,E12000009,South West,E06000054,Wiltshire,SEN provision,1,0.001743527,3265,5.692616162,1342,2.339813443,,,57355,E06000054,236,70702,4,0.00566,6773,9.57964,2505,3.54304
202223,Local authority,E12000009,South West,E06000054,Wiltshire,SEN provision,1,0.031289111,1034,32.35294118,315,9.856070088,3196,,,E06000054,236,70702,4,0.00566,6773,9.57964,2505,3.54304
202223,Local authority,E12000009,South West,E06000054,Wiltshire,SEN provision,2,0.019702492,2474,24.37198306,848,8.353856763,,10151,,E06000054,236,70702,4,0.00566,6773,9.57964,2505,3.54304
202223,Local authority,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",SEN provision,6,0.267857143,594,26.51785714,217,9.6875,2240,,,E06000058,99,52815,119,0.22531,5787,10.95711,1837,3.47818
202223,Local authority,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",SEN provision,53,0.121727147,2883,6.621497474,971,2.230133211,,,43540,E06000058,99,52815,119,0.22531,5787,10.95711,1837,3.47818
202223,Local authority,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",SEN provision,60,0.852878465,2310,32.8358209,649,9.225302061,,7035,,E06000058,99,52815,119,0.22531,5787,10.95711,1837,3.47818
202223,Local authority,E12000009,South West,E06000059,Dorset,SEN provision,6,0.260416667,493,21.39756944,197,8.550347222,2304,,,E06000059,154,48299,57,0.11801,4278,8.85733,1751,3.62533
202223,Local authority,E12000009,South West,E06000059,Dorset,SEN provision,17,0.242130751,1597,22.74604757,543,7.733941034,,7021,,E06000059,154,48299,57,0.11801,4278,8.85733,1751,3.62533
202223,Local authority,E12000009,South West,E06000059,Dorset,SEN provision,34,0.087237646,2188,5.613999076,1011,2.59403705,,,38974,E06000059,154,48299,57,0.11801,4278,8.85733,1751,3.62533
202223,Local authority,E12000009,South West,E10000008,Devon,SEN provision,22,0.432985633,1893,37.25644558,549,10.80495965,5081,,,E10000008,365,101017,170,0.16829,16147,15.98444,4464,4.41906
202223,Local authority,E12000009,South West,E10000008,Devon,SEN provision,52,0.063926828,7232,8.890746592,2265,2.78450512,,,81343,E10000008,365,101017,170,0.16829,16147,15.98444,4464,4.41906
202223,Local authority,E12000009,South West,E10000008,Devon,SEN provision,96,0.657849654,7022,48.11896115,1650,11.30679093,,14593,,E10000008,365,101017,170,0.16829,16147,15.98444,4464,4.41906
202223,Local authority,E12000009,South West,E10000013,Gloucestershire,SEN provision,20,0.518806744,1080,28.0155642,404,10.47989624,3855,,,E10000013,298,91992,98,0.10653,7875,8.56053,3161,3.43617
202223,Local authority,E12000009,South West,E10000013,Gloucestershire,SEN provision,35,0.046250413,3973,5.25008259,1751,2.313842088,,,75675,E10000013,298,91992,98,0.10653,7875,8.56053,3161,3.43617
202223,Local authority,E12000009,South West,E10000013,Gloucestershire,SEN provision,43,0.345048949,2822,22.64484031,1006,8.072540523,,12462,,E10000013,298,91992,98,0.10653,7875,8.56053,3161,3.43617
202223,Local authority,E12000009,South West,E10000027,Somerset,SEN provision,19,0.642978003,1372,46.42978003,455,15.39763113,2955,,,E10000027,263,72471,95,0.13109,10955,15.11639,3544,4.89023
202223,Local authority,E12000009,South West,E10000027,Somerset,SEN provision,29,0.047899049,5658,9.345269556,1956,3.230708245,,,60544,E10000027,263,72471,95,0.13109,10955,15.11639,3544,4.89023
202223,Local authority,E12000009,South West,E10000027,Somerset,SEN provision,47,0.523851984,3925,43.74721355,1133,12.62817655,,8972,,E10000027,263,72471,95,0.13109,10955,15.11639,3544,4.89023
202223,Local authority,E13000001,Inner London,E09000001,City of London,SEN provision,0,0,0,0,0,0,8,59,,E09000001,1,271,0,0,1,0.369,1,0.369
202223,Local authority,E13000001,Inner London,E09000001,City of London,SEN provision,0,0,1,0.490196078,1,0.490196078,,,204,E09000001,1,271,0,0,1,0.369,1,0.369
202223,Local authority,E13000001,Inner London,E09000007,Camden,SEN provision,2,0.199203187,178,17.72908367,72,7.171314741,1004,,,E09000007,52,21565,17,0.07883,971,4.50267,584,2.70809
202223,Local authority,E13000001,Inner London,E09000007,Camden,SEN provision,7,0.230414747,278,9.150757077,155,5.102040816,,3038,,E09000007,52,21565,17,0.07883,971,4.50267,584,2.70809
202223,Local authority,E13000001,Inner London,E09000007,Camden,SEN provision,8,0.045654283,515,2.938994464,357,2.037322376,,,17523,E09000007,52,21565,17,0.07883,971,4.50267,584,2.70809
202223,Local authority,E13000001,Inner London,E09000012,Hackney,SEN provision,5,0.262191924,361,18.93025695,155,8.127949659,1907,,,E09000012,77,33615,33,0.09817,2755,8.19575,1508,4.48609
202223,Local authority,E13000001,Inner London,E09000012,Hackney,SEN provision,8,0.163398693,815,16.64624183,388,7.924836601,,4896,,E09000012,77,33615,33,0.09817,2755,8.19575,1508,4.48609
202223,Local authority,E13000001,Inner London,E09000012,Hackney,SEN provision,20,0.074593466,1579,5.88915411,965,3.599134716,,,26812,E09000012,77,33615,33,0.09817,2755,8.19575,1508,4.48609
202223,Local authority,E13000001,Inner London,E09000013,Hammersmith and Fulham,SEN provision,0,0,108,8.470588235,66,5.176470588,1275,,,E09000013,53,19980,12,0.06006,1137,5.69069,766,3.83383
202223,Local authority,E13000001,Inner London,E09000013,Hammersmith and Fulham,SEN provision,3,0.139794967,265,12.34855545,149,6.943150047,,2146,,E09000013,53,19980,12,0.06006,1137,5.69069,766,3.83383
202223,Local authority,E13000001,Inner London,E09000013,Hammersmith and Fulham,SEN provision,9,0.054351108,764,4.613805181,551,3.327495622,,,16559,E09000013,53,19980,12,0.06006,1137,5.69069,766,3.83383
202223,Local authority,E13000001,Inner London,E09000014,Haringey,SEN provision,0,0,199,10.49578059,99,5.221518987,1896,,,E09000014,82,37825,2,0.00529,1968,5.20291,1208,3.19365
202223,Local authority,E13000001,Inner London,E09000014,Haringey,SEN provision,0,0,1277,4.08078484,860,2.748218451,,,31293,E09000014,82,37825,2,0.00529,1968,5.20291,1208,3.19365
202223,Local authority,E13000001,Inner London,E09000014,Haringey,SEN provision,2,0.043140638,492,10.61259707,249,5.371009491,,4636,,E09000014,82,37825,2,0.00529,1968,5.20291,1208,3.19365
202223,Local authority,E13000001,Inner London,E09000019,Islington,SEN provision,1,0.067980965,177,12.03263086,75,5.0985724,1471,,,E09000019,62,23557,12,0.05094,1813,7.69623,878,3.72713
202223,Local authority,E13000001,Inner London,E09000019,Islington,SEN provision,3,0.078534031,692,18.11518325,279,7.303664921,,3820,,E09000019,62,23557,12,0.05094,1813,7.69623,878,3.72713
202223,Local authority,E13000001,Inner London,E09000019,Islington,SEN provision,8,0.043797219,944,5.168071827,524,2.868717836,,,18266,E09000019,62,23557,12,0.05094,1813,7.69623,878,3.72713
202223,Local authority,E13000001,Inner London,E09000020,Kensington and Chelsea,SEN provision,2,0.256410256,108,13.84615385,55,7.051282051,780,,,E09000020,35,13239,18,0.13596,1386,10.46907,706,5.33273
202223,Local authority,E13000001,Inner London,E09000020,Kensington and Chelsea,SEN provision,4,0.24434942,394,24.06841784,173,10.5681124,,1637,,E09000020,35,13239,18,0.13596,1386,10.46907,706,5.33273
202223,Local authority,E13000001,Inner London,E09000020,Kensington and Chelsea,SEN provision,12,0.110885234,884,8.168545555,478,4.416928479,,,10822,E09000020,35,13239,18,0.13596,1386,10.46907,706,5.33273
202223,Local authority,E13000001,Inner London,E09000022,Lambeth,SEN provision,0,0,258,12.39788563,129,6.198942816,2081,,,E09000022,88,36066,7,0.01941,1988,5.51212,1158,3.21078
202223,Local authority,E13000001,Inner London,E09000022,Lambeth,SEN provision,2,0.041017227,603,12.36669401,313,6.419196062,,4876,,E09000022,88,36066,7,0.01941,1988,5.51212,1158,3.21078
202223,Local authority,E13000001,Inner London,E09000022,Lambeth,SEN provision,5,0.017176818,1127,3.871654815,716,2.459720361,,,29109,E09000022,88,36066,7,0.01941,1988,5.51212,1158,3.21078
202223,Local authority,E13000001,Inner London,E09000023,Lewisham,SEN provision,0,0,277,13.85,142,7.1,2000,,,E09000023,83,37966,17,0.04478,2121,5.58658,1270,3.3451
202223,Local authority,E13000001,Inner London,E09000023,Lewisham,SEN provision,5,0.091024941,570,10.37684326,316,5.752776261,,5493,,E09000023,83,37966,17,0.04478,2121,5.58658,1270,3.3451
202223,Local authority,E13000001,Inner London,E09000023,Lewisham,SEN provision,12,0.039379123,1274,4.180750172,812,2.664653956,,,30473,E09000023,83,37966,17,0.04478,2121,5.58658,1270,3.3451
202223,Local authority,E13000001,Inner London,E09000025,Newham,SEN provision,3,0.15641293,176,9.176225235,93,4.848800834,1918,,,E09000025,93,63442,40,0.06305,2483,3.91381,1446,2.27925
202223,Local authority,E13000001,Inner London,E09000025,Newham,SEN provision,11,0.175019889,512,8.14638027,260,4.136833731,,6285,,E09000025,93,63442,40,0.06305,2483,3.91381,1446,2.27925
202223,Local authority,E13000001,Inner London,E09000025,Newham,SEN provision,26,0.047068195,1795,3.249515741,1093,1.978674487,,,55239,E09000025,93,63442,40,0.06305,2483,3.91381,1446,2.27925
202223,Local authority,E13000001,Inner London,E09000028,Southwark,SEN provision,2,0.102197241,235,12.00817578,124,6.336228922,1957,,,E09000028,101,42279,20,0.0473,2387,5.64583,1452,3.43433
202223,Local authority,E13000001,Inner London,E09000028,Southwark,SEN provision,7,0.11678345,710,11.84517851,377,6.289622956,,5994,,E09000028,101,42279,20,0.0473,2387,5.64583,1452,3.43433
202223,Local authority,E13000001,Inner London,E09000028,Southwark,SEN provision,11,0.032043813,1442,4.200652529,951,2.770333256,,,34328,E09000028,101,42279,20,0.0473,2387,5.64583,1452,3.43433
202223,Local authority,E13000001,Inner London,E09000030,Tower Hamlets,SEN provision,0,0,151,5.484925536,85,3.087540865,2753,,,E09000030,90,45710,3,0.00656,1237,2.70619,795,1.73923
202223,Local authority,E13000001,Inner London,E09000030,Tower Hamlets,SEN provision,0,0,751,2.015349936,512,1.373980249,,,37264,E09000030,90,45710,3,0.00656,1237,2.70619,795,1.73923
202223,Local authority,E13000001,Inner London,E09000030,Tower Hamlets,SEN provision,3,0.052696294,335,5.884419462,198,3.477955384,,5693,,E09000030,90,45710,3,0.00656,1237,2.70619,795,1.73923
202223,Local authority,E13000001,Inner London,E09000032,Wandsworth,SEN provision,2,0.091533181,249,11.39588101,131,5.995423341,2185,,,E09000032,80,33028,19,0.05753,1197,3.6242,700,2.11941
202223,Local authority,E13000001,Inner London,E09000032,Wandsworth,SEN provision,3,0.069156293,282,6.500691563,166,3.826648225,,4338,,E09000032,80,33028,19,0.05753,1197,3.6242,700,2.11941
202223,Local authority,E13000001,Inner London,E09000032,Wandsworth,SEN provision,14,0.052820223,666,2.512733447,403,1.520467836,,,26505,E09000032,80,33028,19,0.05753,1197,3.6242,700,2.11941
202223,Local authority,E13000001,Inner London,E09000033,Westminster,SEN provision,0,0,104,11.00529101,58,6.137566138,945,,,E09000033,53,21325,7,0.03283,1401,6.56975,856,4.01407
202223,Local authority,E13000001,Inner London,E09000033,Westminster,SEN provision,1,0.005606324,880,4.933565061,575,3.223636262,,,17837,E09000033,53,21325,7,0.03283,1401,6.56975,856,4.01407
202223,Local authority,E13000001,Inner London,E09000033,Westminster,SEN provision,6,0.235941801,417,16.39795517,223,8.769170271,,2543,,E09000033,53,21325,7,0.03283,1401,6.56975,856,4.01407
202223,Local authority,E13000002,Outer London,E09000002,Barking and Dagenham,SEN provision,2,0.123076923,136,8.369230769,72,4.430769231,1625,,,E09000002,59,45399,18,0.03965,1214,2.67407,786,1.73132
202223,Local authority,E13000002,Outer London,E09000002,Barking and Dagenham,SEN provision,4,0.073112776,367,6.70809724,189,3.454578688,,5471,,E09000002,59,45399,18,0.03965,1214,2.67407,786,1.73132
202223,Local authority,E13000002,Outer London,E09000002,Barking and Dagenham,SEN provision,12,0.031329139,711,1.856251469,525,1.370649819,,,38303,E09000002,59,45399,18,0.03965,1214,2.67407,786,1.73132
202223,Local authority,E13000002,Outer London,E09000003,Barnet,SEN provision,1,0.03805175,299,11.37747336,132,5.02283105,2628,,,E09000003,123,62026,19,0.03063,3083,4.9705,1880,3.03099
202223,Local authority,E13000002,Outer London,E09000003,Barnet,SEN provision,9,0.016975367,1990,3.753442227,1367,2.57836961,,,53018,E09000003,123,62026,19,0.03063,3083,4.9705,1880,3.03099
202223,Local authority,E13000002,Outer London,E09000003,Barnet,SEN provision,9,0.141065831,794,12.44514107,381,5.971786834,,6380,,E09000003,123,62026,19,0.03063,3083,4.9705,1880,3.03099
202223,Local authority,E13000002,Outer London,E09000004,Bexley,SEN provision,4,0.220994475,240,13.25966851,127,7.016574586,1810,,,E09000004,83,43641,49,0.11228,3353,7.68314,1505,3.44859
202223,Local authority,E13000002,Outer London,E09000004,Bexley,SEN provision,11,0.236000858,1023,21.94807981,400,8.581849389,,4661,,E09000004,83,43641,49,0.11228,3353,7.68314,1505,3.44859
202223,Local authority,E13000002,Outer London,E09000004,Bexley,SEN provision,34,0.091471617,2090,5.622814097,978,2.631154157,,,37170,E09000004,83,43641,49,0.11228,3353,7.68314,1505,3.44859
202223,Local authority,E13000002,Outer London,E09000005,Brent,SEN provision,1,0.049382716,220,10.86419753,95,4.691358025,2025,,,E09000005,81,48149,28,0.05815,2287,4.74984,1395,2.89726
202223,Local authority,E13000002,Outer London,E09000005,Brent,SEN provision,7,0.136532085,630,12.28788765,335,6.534035498,,5127,,E09000005,81,48149,28,0.05815,2287,4.74984,1395,2.89726
202223,Local authority,E13000002,Outer London,E09000005,Brent,SEN provision,20,0.048784057,1437,3.505134522,965,2.353830768,,,40997,E09000005,81,48149,28,0.05815,2287,4.74984,1395,2.89726
202223,Local authority,E13000002,Outer London,E09000006,Bromley,SEN provision,2,0.083892617,304,12.75167785,156,6.543624161,2384,,,E09000006,99,53174,48,0.09027,2539,4.77489,1272,2.39215
202223,Local authority,E13000002,Outer London,E09000006,Bromley,SEN provision,16,0.244573525,801,12.24396209,367,5.609905228,,6542,,E09000006,99,53174,48,0.09027,2539,4.77489,1272,2.39215
202223,Local authority,E13000002,Outer London,E09000006,Bromley,SEN provision,30,0.067799675,1434,3.240824444,749,1.692731875,,,44248,E09000006,99,53174,48,0.09027,2539,4.77489,1272,2.39215
202223,Local authority,E13000002,Outer London,E09000008,Croydon,SEN provision,0,0,315,12.49008723,152,6.026962728,2522,,,E09000008,119,57794,24,0.04153,3649,6.3138,2150,3.72011
202223,Local authority,E13000002,Outer London,E09000008,Croydon,SEN provision,11,0.023203324,2033,4.288396228,1363,2.875102833,,,47407,E09000008,119,57794,24,0.04153,3649,6.3138,2150,3.72011
202223,Local authority,E13000002,Outer London,E09000008,Croydon,SEN provision,13,0.165289256,1301,16.54164018,635,8.073744437,,7865,,E09000008,119,57794,24,0.04153,3649,6.3138,2150,3.72011
202223,Local authority,E13000002,Outer London,E09000009,Ealing,SEN provision,0,0,267,10.62898089,127,5.055732484,2512,,,E09000009,89,54463,53,0.09731,2316,4.25243,1415,2.59809
202223,Local authority,E13000002,Outer London,E09000009,Ealing,SEN provision,24,0.42462845,596,10.54493984,306,5.414012739,,5652,,E09000009,89,54463,53,0.09731,2316,4.25243,1415,2.59809
202223,Local authority,E13000002,Outer London,E09000009,Ealing,SEN provision,29,0.062636342,1453,3.138296723,982,2.120996134,,,46299,E09000009,89,54463,53,0.09731,2316,4.25243,1415,2.59809
202223,Local authority,E13000002,Outer London,E09000010,Enfield,SEN provision,1,0.016168149,741,11.98059822,341,5.513338723,,6185,,E09000010,96,56227,8,0.01423,3320,5.90464,1893,3.36671
