new_la_code,la_name,school_type,num_schools,headcount,perm_excl,perm_excl_rate,suspension,susp_rate,one_plus_susp,one_plus_susp_rate,SEN provision - SEN with an EHC plan,SEN provision - SEN without an EHC plan/SEN support,SEN provision - No SEN
E08000005,Rochdale,Total,86,37780,83,0.21969,4668,12.35574,1799,4.76178,245,,
E08000005,Rochdale,special,4,659,0,0,247,37.48103,71,10.7739,245,,
E08000005,Rochdale,state-funded primary,69,22885,12,0.05244,421,1.83963,176,0.76906,245,,
E08000005,Rochdale,state-funded secondary,13,14236,71,0.49874,4000,28.09778,1552,10.90194,245,,
E08000005,Rochdale,Total,86,37780,83,0.21969,4668,12.35574,1799,4.76178,563,,
E08000005,Rochdale,special,4,659,0,0,247,37.48103,71,10.7739,563,,
E08000005,Rochdale,state-funded primary,69,22885,12,0.05244,421,1.83963,176,0.76906,563,,
E08000005,Rochdale,state-funded secondary,13,14236,71,0.49874,4000,28.09778,1552,10.90194,563,,
E08000005,Rochdale,Total,86,37780,83,0.21969,4668,12.35574,1799,4.76178,,1234,
E08000005,Rochdale,special,4,659,0,0,247,37.48103,71,10.7739,,1234,
E08000005,Rochdale,state-funded primary,69,22885,12,0.05244,421,1.83963,176,0.76906,,1234,
E08000005,Rochdale,state-funded secondary,13,14236,71,0.49874,4000,28.09778,1552,10.90194,,1234,
E08000005,Rochdale,Total,86,37780,83,0.21969,4668,12.35574,1799,4.76178,,,2871
E08000005,Rochdale,special,4,659,0,0,247,37.48103,71,10.7739,,,2871
E08000005,Rochdale,state-funded primary,69,22885,12,0.05244,421,1.83963,176,0.76906,,,2871
E08000005,Rochdale,state-funded secondary,13,14236,71,0.49874,4000,28.09778,1552,10.90194,,,2871
E08000006,Salford,Total,95,38390,67,0.17452,4616,12.02396,1728,4.50117,80,,
E08000006,Salford,state-funded secondary,15,13138,52,0.3958,4143,31.53448,1501,11.42487,80,,
E08000006,Salford,state-funded primary,76,24327,15,0.06166,436,1.79225,209,0.85913,80,,
E08000006,Salford,special,4,925,0,0,37,4,18,1.94595,80,,
E08000006,Salford,Total,95,38390,67,0.17452,4616,12.02396,1728,4.50117,,253,
E08000006,Salford,state-funded secondary,15,13138,52,0.3958,4143,31.53448,1501,11.42487,,253,
E08000006,Salford,state-funded primary,76,24327,15,0.06166,436,1.79225,209,0.85913,,253,
E08000006,Salford,special,4,925,0,0,37,4,18,1.94595,,253,
E08000006,Salford,Total,95,38390,67,0.17452,4616,12.02396,1728,4.50117,,,103
E08000006,Salford,state-funded secondary,15,13138,52,0.3958,4143,31.53448,1501,11.42487,,,103
E08000006,Salford,state-funded primary,76,24327,15,0.06166,436,1.79225,209,0.85913,,,103
E08000006,Salford,special,4,925,0,0,37,4,18,1.94595,,,103
E08000006,Salford,Total,95,38390,67,0.17452,4616,12.02396,1728,4.50117,199,,
E08000006,Salford,state-funded secondary,15,13138,52,0.3958,4143,31.53448,1501,11.42487,199,,
E08000006,Salford,state-funded primary,76,24327,15,0.06166,436,1.79225,209,0.85913,199,,
E08000006,Salford,special,4,925,0,0,37,4,18,1.94595,199,,
E08000006,Salford,Total,95,38390,67,0.17452,4616,12.02396,1728,4.50117,,1494,
E08000006,Salford,state-funded secondary,15,13138,52,0.3958,4143,31.53448,1501,11.42487,,1494,
E08000006,Salford,state-funded primary,76,24327,15,0.06166,436,1.79225,209,0.85913,,1494,
E08000006,Salford,special,4,925,0,0,37,4,18,1.94595,,1494,
E08000006,Salford,Total,95,38390,67,0.17452,4616,12.02396,1728,4.50117,,,2450
E08000006,Salford,state-funded secondary,15,13138,52,0.3958,4143,31.53448,1501,11.42487,,,2450
E08000006,Salford,state-funded primary,76,24327,15,0.06166,436,1.79225,209,0.85913,,,2450
E08000006,Salford,special,4,925,0,0,37,4,18,1.94595,,,2450
E08000006,Salford,Total,95,38390,67,0.17452,4616,12.02396,1728,4.50117,,0,
E08000006,Salford,state-funded secondary,15,13138,52,0.3958,4143,31.53448,1501,11.42487,,0,
E08000006,Salford,state-funded primary,76,24327,15,0.06166,436,1.79225,209,0.85913,,0,
E08000006,Salford,special,4,925,0,0,37,4,18,1.94595,,0,
E08000006,Salford,Total,95,38390,67,0.17452,4616,12.02396,1728,4.50117,37,,
E08000006,Salford,state-funded secondary,15,13138,52,0.3958,4143,31.53448,1501,11.42487,37,,
E08000006,Salford,state-funded primary,76,24327,15,0.06166,436,1.79225,209,0.85913,37,,
E08000006,Salford,special,4,925,0,0,37,4,18,1.94595,37,,
E08000006,Salford,Total,95,38390,67,0.17452,4616,12.02396,1728,4.50117,316,,
E08000006,Salford,state-funded secondary,15,13138,52,0.3958,4143,31.53448,1501,11.42487,316,,
E08000006,Salford,state-funded primary,76,24327,15,0.06166,436,1.79225,209,0.85913,316,,
E08000006,Salford,special,4,925,0,0,37,4,18,1.94595,316,,
E08000006,Salford,Total,95,38390,67,0.17452,4616,12.02396,1728,4.50117,,1747,
E08000006,Salford,state-funded secondary,15,13138,52,0.3958,4143,31.53448,1501,11.42487,,1747,
E08000006,Salford,state-funded primary,76,24327,15,0.06166,436,1.79225,209,0.85913,,1747,
E08000006,Salford,special,4,925,0,0,37,4,18,1.94595,,1747,
E08000006,Salford,Total,95,38390,67,0.17452,4616,12.02396,1728,4.50117,,,2553
E08000006,Salford,state-funded secondary,15,13138,52,0.3958,4143,31.53448,1501,11.42487,,,2553
E08000006,Salford,state-funded primary,76,24327,15,0.06166,436,1.79225,209,0.85913,,,2553
E08000006,Salford,special,4,925,0,0,37,4,18,1.94595,,,2553
E08000007,Stockport,state-funded primary,86,26398,4,0.01515,269,1.01902,133,0.50383,92,,
E08000007,Stockport,state-funded secondary,14,16111,72,0.4469,3746,23.25119,1339,8.31109,92,,
E08000007,Stockport,Total,108,43401,76,0.17511,4079,9.3984,1505,3.46766,92,,
E08000007,Stockport,special,8,892,0,0,64,7.17489,33,3.69955,92,,
E08000007,Stockport,state-funded primary,86,26398,4,0.01515,269,1.01902,133,0.50383,,139,
E08000007,Stockport,state-funded secondary,14,16111,72,0.4469,3746,23.25119,1339,8.31109,,139,
E08000007,Stockport,Total,108,43401,76,0.17511,4079,9.3984,1505,3.46766,,139,
E08000007,Stockport,special,8,892,0,0,64,7.17489,33,3.69955,,139,
E08000007,Stockport,state-funded primary,86,26398,4,0.01515,269,1.01902,133,0.50383,,,38
E08000007,Stockport,state-funded secondary,14,16111,72,0.4469,3746,23.25119,1339,8.31109,,,38
E08000007,Stockport,Total,108,43401,76,0.17511,4079,9.3984,1505,3.46766,,,38
E08000007,Stockport,special,8,892,0,0,64,7.17489,33,3.69955,,,38
E08000007,Stockport,state-funded primary,86,26398,4,0.01515,269,1.01902,133,0.50383,280,,
E08000007,Stockport,state-funded secondary,14,16111,72,0.4469,3746,23.25119,1339,8.31109,280,,
E08000007,Stockport,Total,108,43401,76,0.17511,4079,9.3984,1505,3.46766,280,,
E08000007,Stockport,special,8,892,0,0,64,7.17489,33,3.69955,280,,
E08000007,Stockport,state-funded primary,86,26398,4,0.01515,269,1.01902,133,0.50383,,1202,
E08000007,Stockport,state-funded secondary,14,16111,72,0.4469,3746,23.25119,1339,8.31109,,1202,
E08000007,Stockport,Total,108,43401,76,0.17511,4079,9.3984,1505,3.46766,,1202,
E08000007,Stockport,special,8,892,0,0,64,7.17489,33,3.69955,,1202,
E08000007,Stockport,state-funded primary,86,26398,4,0.01515,269,1.01902,133,0.50383,,,2264
E08000007,Stockport,state-funded secondary,14,16111,72,0.4469,3746,23.25119,1339,8.31109,,,2264
E08000007,Stockport,Total,108,43401,76,0.17511,4079,9.3984,1505,3.46766,,,2264
E08000007,Stockport,special,8,892,0,0,64,7.17489,33,3.69955,,,2264
E08000007,Stockport,state-funded primary,86,26398,4,0.01515,269,1.01902,133,0.50383,,0,
E08000007,Stockport,state-funded secondary,14,16111,72,0.4469,3746,23.25119,1339,8.31109,,0,
E08000007,Stockport,Total,108,43401,76,0.17511,4079,9.3984,1505,3.46766,,0,
E08000007,Stockport,special,8,892,0,0,64,7.17489,33,3.69955,,0,
E08000007,Stockport,state-funded primary,86,26398,4,0.01515,269,1.01902,133,0.50383,64,,
E08000007,Stockport,state-funded secondary,14,16111,72,0.4469,3746,23.25119,1339,8.31109,64,,
E08000007,Stockport,Total,108,43401,76,0.17511,4079,9.3984,1505,3.46766,64,,
E08000007,Stockport,special,8,892,0,0,64,7.17489,33,3.69955,64,,
E08000007,Stockport,state-funded primary,86,26398,4,0.01515,269,1.01902,133,0.50383,436,,
E08000007,Stockport,state-funded secondary,14,16111,72,0.4469,3746,23.25119,1339,8.31109,436,,
E08000007,Stockport,Total,108,43401,76,0.17511,4079,9.3984,1505,3.46766,436,,
E08000007,Stockport,special,8,892,0,0,64,7.17489,33,3.69955,436,,
E08000007,Stockport,state-funded primary,86,26398,4,0.01515,269,1.01902,133,0.50383,,1341,
E08000007,Stockport,state-funded secondary,14,16111,72,0.4469,3746,23.25119,1339,8.31109,,1341,
E08000007,Stockport,Total,108,43401,76,0.17511,4079,9.3984,1505,3.46766,,1341,
E08000007,Stockport,special,8,892,0,0,64,7.17489,33,3.69955,,1341,
E08000007,Stockport,state-funded primary,86,26398,4,0.01515,269,1.01902,133,0.50383,,,2302
E08000007,Stockport,state-funded secondary,14,16111,72,0.4469,3746,23.25119,1339,8.31109,,,2302
E08000007,Stockport,Total,108,43401,76,0.17511,4079,9.3984,1505,3.46766,,,2302
E08000007,Stockport,special,8,892,0,0,64,7.17489,33,3.69955,,,2302
E08000008,Tameside,state-funded primary,76,21885,6,0.02742,429,1.96025,209,0.95499,62,,
E08000008,Tameside,Total,97,37443,64,0.17093,5367,14.33379,1848,4.9355,62,,
E08000008,Tameside,special,5,781,0,0,120,15.36492,60,7.68246,62,,
E08000008,Tameside,state-funded secondary,16,14777,58,0.3925,4818,32.60472,1579,10.68552,62,,
E08000008,Tameside,state-funded primary,76,21885,6,0.02742,429,1.96025,209,0.95499,,279,
E08000008,Tameside,Total,97,37443,64,0.17093,5367,14.33379,1848,4.9355,,279,
E08000008,Tameside,special,5,781,0,0,120,15.36492,60,7.68246,,279,
E08000008,Tameside,state-funded secondary,16,14777,58,0.3925,4818,32.60472,1579,10.68552,,279,
E08000008,Tameside,state-funded primary,76,21885,6,0.02742,429,1.96025,209,0.95499,,,88
E08000008,Tameside,Total,97,37443,64,0.17093,5367,14.33379,1848,4.9355,,,88
E08000008,Tameside,special,5,781,0,0,120,15.36492,60,7.68246,,,88
E08000008,Tameside,state-funded secondary,16,14777,58,0.3925,4818,32.60472,1579,10.68552,,,88
E08000008,Tameside,state-funded primary,76,21885,6,0.02742,429,1.96025,209,0.95499,328,,
E08000008,Tameside,Total,97,37443,64,0.17093,5367,14.33379,1848,4.9355,328,,
E08000008,Tameside,special,5,781,0,0,120,15.36492,60,7.68246,328,,
E08000008,Tameside,state-funded secondary,16,14777,58,0.3925,4818,32.60472,1579,10.68552,328,,
E08000008,Tameside,state-funded primary,76,21885,6,0.02742,429,1.96025,209,0.95499,,1206,
E08000008,Tameside,Total,97,37443,64,0.17093,5367,14.33379,1848,4.9355,,1206,
E08000008,Tameside,special,5,781,0,0,120,15.36492,60,7.68246,,1206,
E08000008,Tameside,state-funded secondary,16,14777,58,0.3925,4818,32.60472,1579,10.68552,,1206,
E08000008,Tameside,state-funded primary,76,21885,6,0.02742,429,1.96025,209,0.95499,,,3284
E08000008,Tameside,Total,97,37443,64,0.17093,5367,14.33379,1848,4.9355,,,3284
E08000008,Tameside,special,5,781,0,0,120,15.36492,60,7.68246,,,3284
E08000008,Tameside,state-funded secondary,16,14777,58,0.3925,4818,32.60472,1579,10.68552,,,3284
E08000008,Tameside,state-funded primary,76,21885,6,0.02742,429,1.96025,209,0.95499,,1,
E08000008,Tameside,Total,97,37443,64,0.17093,5367,14.33379,1848,4.9355,,1,
E08000008,Tameside,special,5,781,0,0,120,15.36492,60,7.68246,,1,
E08000008,Tameside,state-funded secondary,16,14777,58,0.3925,4818,32.60472,1579,10.68552,,1,
E08000008,Tameside,state-funded primary,76,21885,6,0.02742,429,1.96025,209,0.95499,119,,
E08000008,Tameside,Total,97,37443,64,0.17093,5367,14.33379,1848,4.9355,119,,
E08000008,Tameside,special,5,781,0,0,120,15.36492,60,7.68246,119,,
E08000008,Tameside,state-funded secondary,16,14777,58,0.3925,4818,32.60472,1579,10.68552,119,,
E08000008,Tameside,state-funded primary,76,21885,6,0.02742,429,1.96025,209,0.95499,509,,
E08000008,Tameside,Total,97,37443,64,0.17093,5367,14.33379,1848,4.9355,509,,
E08000008,Tameside,special,5,781,0,0,120,15.36492,60,7.68246,509,,
E08000008,Tameside,state-funded secondary,16,14777,58,0.3925,4818,32.60472,1579,10.68552,509,,
E08000008,Tameside,state-funded primary,76,21885,6,0.02742,429,1.96025,209,0.95499,,1486,
E08000008,Tameside,Total,97,37443,64,0.17093,5367,14.33379,1848,4.9355,,1486,
E08000008,Tameside,special,5,781,0,0,120,15.36492,60,7.68246,,1486,
E08000008,Tameside,state-funded secondary,16,14777,58,0.3925,4818,32.60472,1579,10.68552,,1486,
E08000008,Tameside,state-funded primary,76,21885,6,0.02742,429,1.96025,209,0.95499,,,3372
E08000008,Tameside,Total,97,37443,64,0.17093,5367,14.33379,1848,4.9355,,,3372
E08000008,Tameside,special,5,781,0,0,120,15.36492,60,7.68246,,,3372
E08000008,Tameside,state-funded secondary,16,14777,58,0.3925,4818,32.60472,1579,10.68552,,,3372
E08000009,Trafford,state-funded primary,64,22959,4,0.01742,146,0.63592,83,0.36151,43,,
E08000009,Trafford,state-funded secondary,19,19748,47,0.238,1490,7.54507,779,3.9447,43,,
E08000009,Trafford,special,8,963,0,0,80,8.30737,41,4.25753,43,,
E08000009,Trafford,Total,91,43670,51,0.11678,1716,3.92947,903,2.06778,43,,
E08000009,Trafford,state-funded primary,64,22959,4,0.01742,146,0.63592,83,0.36151,,79,
E08000009,Trafford,state-funded secondary,19,19748,47,0.238,1490,7.54507,779,3.9447,,79,
E08000009,Trafford,special,8,963,0,0,80,8.30737,41,4.25753,,79,
E08000009,Trafford,Total,91,43670,51,0.11678,1716,3.92947,903,2.06778,,79,
E08000009,Trafford,state-funded primary,64,22959,4,0.01742,146,0.63592,83,0.36151,,,24
E08000009,Trafford,state-funded secondary,19,19748,47,0.238,1490,7.54507,779,3.9447,,,24
E08000009,Trafford,special,8,963,0,0,80,8.30737,41,4.25753,,,24
E08000009,Trafford,Total,91,43670,51,0.11678,1716,3.92947,903,2.06778,,,24
E08000009,Trafford,state-funded primary,64,22959,4,0.01742,146,0.63592,83,0.36151,173,,
E08000009,Trafford,state-funded secondary,19,19748,47,0.238,1490,7.54507,779,3.9447,173,,
E08000009,Trafford,special,8,963,0,0,80,8.30737,41,4.25753,173,,
E08000009,Trafford,Total,91,43670,51,0.11678,1716,3.92947,903,2.06778,173,,
E08000009,Trafford,state-funded primary,64,22959,4,0.01742,146,0.63592,83,0.36151,,338,
E08000009,Trafford,state-funded secondary,19,19748,47,0.238,1490,7.54507,779,3.9447,,338,
E08000009,Trafford,special,8,963,0,0,80,8.30737,41,4.25753,,338,
E08000009,Trafford,Total,91,43670,51,0.11678,1716,3.92947,903,2.06778,,338,
E08000009,Trafford,state-funded primary,64,22959,4,0.01742,146,0.63592,83,0.36151,,,979
E08000009,Trafford,state-funded secondary,19,19748,47,0.238,1490,7.54507,779,3.9447,,,979
E08000009,Trafford,special,8,963,0,0,80,8.30737,41,4.25753,,,979
E08000009,Trafford,Total,91,43670,51,0.11678,1716,3.92947,903,2.06778,,,979
E08000009,Trafford,state-funded primary,64,22959,4,0.01742,146,0.63592,83,0.36151,,0,
E08000009,Trafford,state-funded secondary,19,19748,47,0.238,1490,7.54507,779,3.9447,,0,
E08000009,Trafford,special,8,963,0,0,80,8.30737,41,4.25753,,0,
E08000009,Trafford,Total,91,43670,51,0.11678,1716,3.92947,903,2.06778,,0,
E08000009,Trafford,state-funded primary,64,22959,4,0.01742,146,0.63592,83,0.36151,80,,
E08000009,Trafford,state-funded secondary,19,19748,47,0.238,1490,7.54507,779,3.9447,80,,
E08000009,Trafford,special,8,963,0,0,80,8.30737,41,4.25753,80,,
E08000009,Trafford,Total,91,43670,51,0.11678,1716,3.92947,903,2.06778,80,,
E08000009,Trafford,state-funded primary,64,22959,4,0.01742,146,0.63592,83,0.36151,296,,
E08000009,Trafford,state-funded secondary,19,19748,47,0.238,1490,7.54507,779,3.9447,296,,
E08000009,Trafford,special,8,963,0,0,80,8.30737,41,4.25753,296,,
E08000009,Trafford,Total,91,43670,51,0.11678,1716,3.92947,903,2.06778,296,,
E08000009,Trafford,state-funded primary,64,22959,4,0.01742,146,0.63592,83,0.36151,,417,
E08000009,Trafford,state-funded secondary,19,19748,47,0.238,1490,7.54507,779,3.9447,,417,
E08000009,Trafford,special,8,963,0,0,80,8.30737,41,4.25753,,417,
E08000009,Trafford,Total,91,43670,51,0.11678,1716,3.92947,903,2.06778,,417,
E08000009,Trafford,state-funded primary,64,22959,4,0.01742,146,0.63592,83,0.36151,,,1003
E08000009,Trafford,state-funded secondary,19,19748,47,0.238,1490,7.54507,779,3.9447,,,1003
E08000009,Trafford,special,8,963,0,0,80,8.30737,41,4.25753,,,1003
E08000009,Trafford,Total,91,43670,51,0.11678,1716,3.92947,903,2.06778,,,1003
E08000010,Wigan,Total,125,47981,76,0.1584,3815,7.95106,1579,3.29089,84,,
E08000010,Wigan,state-funded secondary,19,19677,68,0.34558,3306,16.80134,1328,6.749,84,,
E08000010,Wigan,special,6,938,0,0,78,8.31557,44,4.69083,84,,
E08000010,Wigan,state-funded primary,100,27366,8,0.02923,431,1.57495,207,0.75641,84,,
E08000010,Wigan,Total,125,47981,76,0.1584,3815,7.95106,1579,3.29089,,281,
E08000010,Wigan,state-funded secondary,19,19677,68,0.34558,3306,16.80134,1328,6.749,,281,
E08000010,Wigan,special,6,938,0,0,78,8.31557,44,4.69083,,281,
E08000010,Wigan,state-funded primary,100,27366,8,0.02923,431,1.57495,207,0.75641,,281,
E08000010,Wigan,Total,125,47981,76,0.1584,3815,7.95106,1579,3.29089,,,66
E08000010,Wigan,state-funded secondary,19,19677,68,0.34558,3306,16.80134,1328,6.749,,,66
E08000010,Wigan,special,6,938,0,0,78,8.31557,44,4.69083,,,66
E08000010,Wigan,state-funded primary,100,27366,8,0.02923,431,1.57495,207,0.75641,,,66
E08000010,Wigan,Total,125,47981,76,0.1584,3815,7.95106,1579,3.29089,236,,
E08000010,Wigan,state-funded secondary,19,19677,68,0.34558,3306,16.80134,1328,6.749,236,,
E08000010,Wigan,special,6,938,0,0,78,8.31557,44,4.69083,236,,
E08000010,Wigan,state-funded primary,100,27366,8,0.02923,431,1.57495,207,0.75641,236,,
E08000010,Wigan,Total,125,47981,76,0.1584,3815,7.95106,1579,3.29089,,1122,
E08000010,Wigan,state-funded secondary,19,19677,68,0.34558,3306,16.80134,1328,6.749,,1122,
E08000010,Wigan,special,6,938,0,0,78,8.31557,44,4.69083,,1122,
E08000010,Wigan,state-funded primary,100,27366,8,0.02923,431,1.57495,207,0.75641,,1122,
E08000010,Wigan,Total,125,47981,76,0.1584,3815,7.95106,1579,3.29089,,,1948
E08000010,Wigan,state-funded secondary,19,19677,68,0.34558,3306,16.80134,1328,6.749,,,1948
E08000010,Wigan,special,6,938,0,0,78,8.31557,44,4.69083,,,1948
E08000010,Wigan,state-funded primary,100,27366,8,0.02923,431,1.57495,207,0.75641,,,1948
E08000010,Wigan,Total,125,47981,76,0.1584,3815,7.95106,1579,3.29089,,0,
E08000010,Wigan,state-funded secondary,19,19677,68,0.34558,3306,16.80134,1328,6.749,,0,
E08000010,Wigan,special,6,938,0,0,78,8.31557,44,4.69083,,0,
E08000010,Wigan,state-funded primary,100,27366,8,0.02923,431,1.57495,207,0.75641,,0,
E08000010,Wigan,Total,125,47981,76,0.1584,3815,7.95106,1579,3.29089,78,,
E08000010,Wigan,state-funded secondary,19,19677,68,0.34558,3306,16.80134,1328,6.749,78,,
E08000010,Wigan,special,6,938,0,0,78,8.31557,44,4.69083,78,,
E08000010,Wigan,state-funded primary,100,27366,8,0.02923,431,1.57495,207,0.75641,78,,
E08000010,Wigan,Total,125,47981,76,0.1584,3815,7.95106,1579,3.29089,398,,
E08000010,Wigan,state-funded secondary,19,19677,68,0.34558,3306,16.80134,1328,6.749,398,,
E08000010,Wigan,special,6,938,0,0,78,8.31557,44,4.69083,398,,
E08000010,Wigan,state-funded primary,100,27366,8,0.02923,431,1.57495,207,0.75641,398,,
E08000010,Wigan,Total,125,47981,76,0.1584,3815,7.95106,1579,3.29089,,1403,
E08000010,Wigan,state-funded secondary,19,19677,68,0.34558,3306,16.80134,1328,6.749,,1403,
E08000010,Wigan,special,6,938,0,0,78,8.31557,44,4.69083,,1403,
E08000010,Wigan,state-funded primary,100,27366,8,0.02923,431,1.57495,207,0.75641,,1403,
E08000010,Wigan,Total,125,47981,76,0.1584,3815,7.95106,1579,3.29089,,,2014
E08000010,Wigan,state-funded secondary,19,19677,68,0.34558,3306,16.80134,1328,6.749,,,2014
E08000010,Wigan,special,6,938,0,0,78,8.31557,44,4.69083,,,2014
E08000010,Wigan,state-funded primary,100,27366,8,0.02923,431,1.57495,207,0.75641,,,2014
E08000011,Knowsley,state-funded primary,50,14930,2,0.0134,181,1.21232,113,0.75687,19,,
E08000011,Knowsley,Total,60,21402,33,0.15419,1376,6.42931,700,3.27072,19,,
E08000011,Knowsley,state-funded secondary,6,5792,31,0.53522,1155,19.9413,567,9.78936,19,,
E08000011,Knowsley,special,4,680,0,0,40,5.88235,20,2.94118,19,,
E08000011,Knowsley,state-funded primary,50,14930,2,0.0134,181,1.21232,113,0.75687,,104,
E08000011,Knowsley,Total,60,21402,33,0.15419,1376,6.42931,700,3.27072,,104,
E08000011,Knowsley,state-funded secondary,6,5792,31,0.53522,1155,19.9413,567,9.78936,,104,
E08000011,Knowsley,special,4,680,0,0,40,5.88235,20,2.94118,,104,
E08000011,Knowsley,state-funded primary,50,14930,2,0.0134,181,1.21232,113,0.75687,,,58
E08000011,Knowsley,Total,60,21402,33,0.15419,1376,6.42931,700,3.27072,,,58
E08000011,Knowsley,state-funded secondary,6,5792,31,0.53522,1155,19.9413,567,9.78936,,,58
E08000011,Knowsley,special,4,680,0,0,40,5.88235,20,2.94118,,,58
E08000011,Knowsley,state-funded primary,50,14930,2,0.0134,181,1.21232,113,0.75687,50,,
E08000011,Knowsley,Total,60,21402,33,0.15419,1376,6.42931,700,3.27072,50,,
E08000011,Knowsley,state-funded secondary,6,5792,31,0.53522,1155,19.9413,567,9.78936,50,,
E08000011,Knowsley,special,4,680,0,0,40,5.88235,20,2.94118,50,,
E08000011,Knowsley,state-funded primary,50,14930,2,0.0134,181,1.21232,113,0.75687,,436,
E08000011,Knowsley,Total,60,21402,33,0.15419,1376,6.42931,700,3.27072,,436,
E08000011,Knowsley,state-funded secondary,6,5792,31,0.53522,1155,19.9413,567,9.78936,,436,
E08000011,Knowsley,special,4,680,0,0,40,5.88235,20,2.94118,,436,
E08000011,Knowsley,state-funded primary,50,14930,2,0.0134,181,1.21232,113,0.75687,,,669
E08000011,Knowsley,Total,60,21402,33,0.15419,1376,6.42931,700,3.27072,,,669
E08000011,Knowsley,state-funded secondary,6,5792,31,0.53522,1155,19.9413,567,9.78936,,,669
E08000011,Knowsley,special,4,680,0,0,40,5.88235,20,2.94118,,,669
E08000011,Knowsley,state-funded primary,50,14930,2,0.0134,181,1.21232,113,0.75687,40,,
E08000011,Knowsley,Total,60,21402,33,0.15419,1376,6.42931,700,3.27072,40,,
E08000011,Knowsley,state-funded secondary,6,5792,31,0.53522,1155,19.9413,567,9.78936,40,,
E08000011,Knowsley,special,4,680,0,0,40,5.88235,20,2.94118,40,,
E08000011,Knowsley,state-funded primary,50,14930,2,0.0134,181,1.21232,113,0.75687,109,,
E08000011,Knowsley,Total,60,21402,33,0.15419,1376,6.42931,700,3.27072,109,,
E08000011,Knowsley,state-funded secondary,6,5792,31,0.53522,1155,19.9413,567,9.78936,109,,
E08000011,Knowsley,special,4,680,0,0,40,5.88235,20,2.94118,109,,
E08000011,Knowsley,state-funded primary,50,14930,2,0.0134,181,1.21232,113,0.75687,,540,
E08000011,Knowsley,Total,60,21402,33,0.15419,1376,6.42931,700,3.27072,,540,
E08000011,Knowsley,state-funded secondary,6,5792,31,0.53522,1155,19.9413,567,9.78936,,540,
E08000011,Knowsley,special,4,680,0,0,40,5.88235,20,2.94118,,540,
E08000011,Knowsley,state-funded primary,50,14930,2,0.0134,181,1.21232,113,0.75687,,,727
E08000011,Knowsley,Total,60,21402,33,0.15419,1376,6.42931,700,3.27072,,,727
E08000011,Knowsley,state-funded secondary,6,5792,31,0.53522,1155,19.9413,567,9.78936,,,727
E08000011,Knowsley,special,4,680,0,0,40,5.88235,20,2.94118,,,727
E08000012,Liverpool,state-funded secondary,34,33282,137,0.41163,8739,26.25744,3013,9.05294,88,,
E08000012,Liverpool,special,14,1823,2,0.10971,142,7.78936,74,4.05924,88,,
E08000012,Liverpool,state-funded primary,118,41814,15,0.03587,449,1.0738,263,0.62898,88,,
E08000012,Liverpool,Total,166,76919,154,0.20021,9330,12.12964,3350,4.35523,88,,
E08000012,Liverpool,state-funded secondary,34,33282,137,0.41163,8739,26.25744,3013,9.05294,,265,
E08000012,Liverpool,special,14,1823,2,0.10971,142,7.78936,74,4.05924,,265,
E08000012,Liverpool,state-funded primary,118,41814,15,0.03587,449,1.0738,263,0.62898,,265,
E08000012,Liverpool,Total,166,76919,154,0.20021,9330,12.12964,3350,4.35523,,265,
E08000012,Liverpool,state-funded secondary,34,33282,137,0.41163,8739,26.25744,3013,9.05294,,,96
E08000012,Liverpool,special,14,1823,2,0.10971,142,7.78936,74,4.05924,,,96
E08000012,Liverpool,state-funded primary,118,41814,15,0.03587,449,1.0738,263,0.62898,,,96
E08000012,Liverpool,Total,166,76919,154,0.20021,9330,12.12964,3350,4.35523,,,96
E08000012,Liverpool,state-funded secondary,34,33282,137,0.41163,8739,26.25744,3013,9.05294,620,,
E08000012,Liverpool,special,14,1823,2,0.10971,142,7.78936,74,4.05924,620,,
E08000012,Liverpool,state-funded primary,118,41814,15,0.03587,449,1.0738,263,0.62898,620,,
E08000012,Liverpool,Total,166,76919,154,0.20021,9330,12.12964,3350,4.35523,620,,
E08000012,Liverpool,state-funded secondary,34,33282,137,0.41163,8739,26.25744,3013,9.05294,,2670,
E08000012,Liverpool,special,14,1823,2,0.10971,142,7.78936,74,4.05924,,2670,
E08000012,Liverpool,state-funded primary,118,41814,15,0.03587,449,1.0738,263,0.62898,,2670,
E08000012,Liverpool,Total,166,76919,154,0.20021,9330,12.12964,3350,4.35523,,2670,
E08000012,Liverpool,state-funded secondary,34,33282,137,0.41163,8739,26.25744,3013,9.05294,,,5449
E08000012,Liverpool,special,14,1823,2,0.10971,142,7.78936,74,4.05924,,,5449
E08000012,Liverpool,state-funded primary,118,41814,15,0.03587,449,1.0738,263,0.62898,,,5449
E08000012,Liverpool,Total,166,76919,154,0.20021,9330,12.12964,3350,4.35523,,,5449
E08000012,Liverpool,state-funded secondary,34,33282,137,0.41163,8739,26.25744,3013,9.05294,,,2
E08000012,Liverpool,special,14,1823,2,0.10971,142,7.78936,74,4.05924,,,2
E08000012,Liverpool,state-funded primary,118,41814,15,0.03587,449,1.0738,263,0.62898,,,2
E08000012,Liverpool,Total,166,76919,154,0.20021,9330,12.12964,3350,4.35523,,,2
E08000012,Liverpool,state-funded secondary,34,33282,137,0.41163,8739,26.25744,3013,9.05294,,1,
E08000012,Liverpool,special,14,1823,2,0.10971,142,7.78936,74,4.05924,,1,
E08000012,Liverpool,state-funded primary,118,41814,15,0.03587,449,1.0738,263,0.62898,,1,
